# solver: Greedy
# max_time: 100
# main_solver: BinaryMaxSum
# random.seed: 1
# run: e6c06eb6-c01e-43e8-b606-7347e4a7371d
# experiment.start_time: 23
# experiment.end_time: 300
# kernel.agents.ignoreuntil: 3
# agent.only_assigned: true
# util.class: RSLBench.Helpers.Utility.ThirdUtilityFunction
# util.fire_brigade_area: 200
# util.trade_off: 10
# util.hysteresis: 1
# map.name: paris
# map.scenario: example-police.xml
# agent.search.class: RSLBench.Search.BreadthFirstSearch
# problem.prune: no
# problem.max_neighbors: 4
# agent.interteam: true
# util.blockade.fire_penalty: 100
# util.blockade.police_penalty: 50
# util.police.eta: 0.001
# dcop.iterations: 100
# dcop.anytime: yes
# dcop.greedy_correction: no
time	nOnceBurned	nBurning	iterations	NCCCs	MessageNum	MessageBytes	OtherNum	OtherBytes	final	best	final_greedy	best_greedy	utilities	score	utility	violations	solvable	cpu_time
24	6	6	1	0	0	0	0	0	1.6419686365343984	1.6419686365343984	1.6419686365343984	1.6419686365343984	1.6419686365343984	0.9991239280309399	1.6419686365343984	0	true	3
25	6	6	1	0	0	0	0	0	1.9116780819957788	1.9116780819957788	1.9116780819957788	1.9116780819957788	1.9116780819957788	0.9990443117099597	1.9116780819957788	0	true	1
26	6	6	1	0	0	0	0	0	2.110713004825294	2.110713004825294	2.110713004825294	2.110713004825294	2.110713004825294	0.9990443117099597	2.110713004825294	0	true	1
27	6	6	1	0	0	0	0	0	2.243311684699202	2.243311684699202	2.243311684699202	2.243311684699202	2.243311684699202	0.9990443117099597	2.243311684699202	0	true	0
28	6	6	1	0	0	0	0	0	2.40481978030712	2.40481978030712	2.40481978030712	2.40481978030712	2.40481978030712	0.9990443117099597	2.40481978030712	0	true	1
29	6	6	1	0	0	0	0	0	2.545642865172922	2.545642865172922	2.545642865172922	2.545642865172922	2.545642865172922	0.9990443117099597	2.545642865172922	0	true	1
30	6	6	1	0	0	0	0	0	2.6698602317609246	2.6698602317609246	2.6698602317609246	2.6698602317609246	2.6698602317609246	0.99887542860485	2.6698602317609246	0	true	1
31	6	6	1	0	0	0	0	0	2.7724368099423553	2.7724368099423553	2.7724368099423553	2.7724368099423553	2.7724368099423553	0.99887542860485	2.7724368099423553	0	true	1
32	7	7	1	0	0	0	0	0	2.8576350855871278	2.8576350855871278	2.8576350855871278	2.8576350855871278	2.8576350855871278	0.9987036576717526	2.8576350855871278	0	true	0
33	7	7	1	0	0	0	0	0	2.921243821010684	2.921243821010684	2.921243821010684	2.921243821010684	2.921243821010684	0.9986204224270916	2.921243821010684	0	true	0
34	8	8	1	0	0	0	0	0	2.9646738078071144	2.9646738078071144	2.9646738078071144	2.9646738078071144	2.9646738078071144	0.9984128643598162	2.9646738078071144	0	true	0
35	9	9	1	0	0	0	0	0	2.9998260173207454	2.9998260173207454	2.9998260173207454	2.9998260173207454	2.9998260173207454	0.998144332911735	2.9998260173207454	0	true	1
36	10	10	1	0	0	0	0	0	-47.00046544686037	-47.00046544686037	2.9995344197282416	2.9995344197282416	-47.00046544686037	0.9981368757356651	-47.00046544686037	0	true	0
37	10	10	1	0	0	0	0	0	2.9999143038539113	2.9999143038539113	2.9999143038539113	2.9999143038539113	2.9999143038539113	0.9981368757356651	2.9999143038539113	0	true	1
38	11	11	1	0	0	0	0	0	-97.00035142500451	-97.00035142500451	2.999643738724937	2.999643738724937	-97.00035142500451	0.9975972905593614	-97.00035142500451	0	true	0
39	12	12	1	0	0	0	0	0	2.999856435583965	2.999856435583965	2.999856435583965	2.999856435583965	2.999856435583965	0.9975264473866985	2.999856435583965	0	true	1
40	12	12	1	0	0	0	0	0	2.9998072119168806	2.9998072119168806	2.9998072119168806	2.9998072119168806	2.9998072119168806	0.9975264473866985	2.9998072119168806	0	true	1
41	13	13	1	0	0	0	0	0	-97.0000536514929	-97.0000536514929	2.9993355484914717	2.9993355484914717	-97.0000536514929	0.9974928900943846	-97.0000536514929	0	true	0
42	14	14	1	0	0	0	0	0	2.9996464975530457	2.9996464975530457	2.9996464975530457	2.9996464975530457	2.9996464975530457	0.9973226179074579	2.9996464975530457	0	true	0
43	15	15	1	0	0	0	0	0	-97.0000638550787	-97.0000638550787	2.999088452185043	2.999088452185043	-97.0000638550787	0.9972257111733355	-97.0000638550787	0	true	0
44	15	15	1	0	0	0	0	0	-97.0003260310618	-97.0003260310618	2.9993636503889065	2.9993636503889065	-97.0003260310618	0.9972257111733355	-97.0003260310618	0	true	0
45	18	18	1	0	0	0	0	0	-97.0000534778453	-97.0000534778453	2.99940738212813	2.99940738212813	-97.0000534778453	0.996617074008817	-97.0000534778453	0	true	0
46	19	19	1	0	0	0	0	0	-97.00020814669729	-97.00020814669729	2.999324600505157	2.999324600505157	-97.00020814669729	0.9964878162902743	-97.00020814669729	0	true	0
47	19	19	1	0	0	0	0	0	-97.0002051055506	-97.0002051055506	2.9990178914340966	2.9990178914340966	-97.0002051055506	0.9964878162902743	-97.0002051055506	0	true	0
48	20	20	1	0	0	0	0	0	-97.00031852866536	-97.00031852866536	2.999347133174106	2.999347133174106	-97.00031852866536	0.9962677199318618	-97.00031852866536	0	true	0
49	21	21	1	0	0	0	0	0	-97.00006987871555	-97.00006987871555	2.999866351675031	2.999866351675031	-97.00006987871555	0.9960446260811077	-97.00006987871555	0	true	1
50	23	23	1	0	0	0	0	0	-97.00025530762085	-97.00025530762085	2.9993501147078705	2.9993501147078705	-97.00025530762085	0.9957427932242051	-97.00025530762085	0	true	0
51	24	24	1	0	0	0	0	0	-97.00005849623682	-97.00005849623682	2.999239714185208	2.999239714185208	-97.00005849623682	0.9954409603673023	-97.00005849623682	0	true	1
52	24	24	1	0	0	0	0	0	2.999756602865987	2.999756602865987	2.999756602865987	2.999756602865987	2.999756602865987	0.9952250312543409	2.999756602865987	0	true	0
53	26	26	1	0	0	0	0	0	2.9999961305743357	2.9999961305743357	2.9999961305743357	2.9999961305743357	2.9999961305743357	0.9949888873454648	2.9999961305743357	0	true	0
54	27	27	1	0	0	0	0	0	2.9998892419974177	2.9998892419974177	2.9998892419974177	2.9998892419974177	2.9998892419974177	0.9946297365862219	2.9998892419974177	0	true	1
55	28	28	1	0	0	0	0	0	-97.00013269571396	-97.00013269571396	2.9995020393121945	2.9995020393121945	-97.00013269571396	0.994391947712036	-97.00013269571396	0	true	0
56	32	32	1	0	0	0	0	0	-97.00011902524035	-97.00011902524035	2.9998726507095426	2.9998726507095426	-97.00011902524035	0.9937259560903926	-97.00011902524035	0	true	0
57	32	32	1	0	0	0	0	0	-47.000019102190954	-47.000019102190954	2.999980756663547	2.999980756663547	-47.000019102190954	0.9933990466512161	-47.000019102190954	0	true	0
58	33	33	1	0	0	0	0	0	2.999723310733181	2.999723310733181	2.999723310733181	2.999723310733181	2.999723310733181	0.993356167888815	2.999723310733181	0	true	0
59	36	36	1	0	0	0	0	0	-97.00012684926537	-97.00012684926537	2.9996015529390965	2.9996015529390965	-97.00012684926537	0.9926730320731678	-97.00012684926537	0	true	0
60	39	39	1	0	0	0	0	0	2.999811466048234	2.999811466048234	2.999811466048234	2.999811466048234	2.999811466048234	0.9924157594987606	2.999811466048234	0	true	0
61	40	40	1	0	0	0	0	0	-97.0000376236528	-97.0000376236528	2.9844092521510928	2.9844092521510928	-97.0000376236528	0.9920842807115023	-97.0000376236528	0	true	0
62	40	40	1	0	0	0	0	0	-97.00068322558161	-97.00068322558161	2.9990433337472964	2.9990433337472964	-97.00068322558161	0.9919190165300733	-97.00068322558161	0	true	0
63	43	43	1	0	0	0	0	0	-47.00059362553531	-47.00059362553531	2.9994062318359442	2.9994062318359442	-47.00059362553531	0.9915562468471498	-47.00059362553531	0	true	1
64	44	44	1	0	0	0	0	0	-97.00090764848916	-97.00090764848916	2.9990111473322956	2.9990111473322956	-97.00090764848916	0.9912858876598357	-97.00090764848916	0	true	0
65	47	47	1	0	0	0	0	0	-97.00054283893896	-97.00054283893896	1.999885862610357	1.999885862610357	-97.00054283893896	0.9906994392496032	-97.00054283893896	0	true	0
66	48	48	1	0	0	0	0	0	-97.0002077448173	-97.0002077448173	2.959385506977218	2.959385506977218	-97.0002077448173	0.9903594797523047	-97.0002077448173	0	true	0
67	50	50	1	0	0	0	0	0	-97.00004616373388	-97.00004616373388	2.9851055424600013	2.9851055424600013	-97.00004616373388	0.9895337802765005	-97.00004616373388	0	true	0
68	53	53	1	0	0	0	0	0	-97.00006050852919	-97.00006050852919	2.999327475207455	2.999327475207455	-97.00006050852919	0.988364027167516	-97.00006050852919	0	true	1
69	53	53	1	0	0	0	0	0	2.999924484567131	2.999924484567131	2.999924484567131	2.999924484567131	2.999924484567131	0.9882180639123854	2.999924484567131	0	true	0
70	56	56	1	0	0	0	0	0	-97.0001175691271	-97.0001175691271	2.999236562180919	2.999236562180919	-97.0001175691271	0.9876059174885403	-97.0001175691271	0	true	0
